year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2016,10,5,20,87,103,3,54,1400,23,16.6,1015.7,14.8,0,NE,1.3
2016,10,7,5,48,48,2,39,1800,3,12.4,1017.2,11.5,2.1,E,1.1
2016,10,12,4,53,70,5,56,800,4,12.5,1021.4,8,0,E,1.4
2016,10,12,10,76,110,12,58,1500,6,14.5,1022.8,8.7,0,NE,1.2
2016,10,14,1,262,266,10,107,3000,2,13.4,1015.2,12.6,0,NE,1.1
2016,10,14,8,199,206,7,72,2100,2,13.6,1017.3,13.1,0,E,0.5
2016,10,15,14,172,195,7,82,2000,3,16.6,1017.4,12.9,0,E,1.4
2016,10,15,18,189,212,8,92,2300,2,15.6,1017.1,13.6,0,SW,0
2016,10,16,15,90,90,4,29,600,79,19.6,1011.9,12.6,0,SW,2.1
2016,10,17,12,27,27,3,22,400,55,20.4,1017.7,2.2,0,S,1.5
2016,10,17,15,25,25,2,29,300,68,22.3,1015.2,3.4,0,S,1.7
2016,10,17,17,50,71,4,40,500,91,20.1,1014.9,4.9,0,SE,2.3
2016,10,19,5,154,163,5,53,2500,2,15.9,1012,14.4,0,E,0.8
2016,10,19,6,160,171,5,57,2600,2,15.9,1012,14.6,0,SW,0.2
2016,10,19,17,293,293,7,65,2200,55,18.7,1010.9,15,0,E,1.1
2016,10,20,13,30,82,11,43,1300,15,14.5,1017.8,4.8,0,S,0.9
2016,10,21,7,47,47,2,30,700,26,11.5,1016.6,7.4,0,W,0.8
2016,10,22,22,13,61,2,47,600,2,9,1021.1,4.6,0,SE,0.5
2016,10,23,9,31,31,7,39,700,10,9.4,1021.25,2,0,NW,1.9
2016,10,23,12,27,27,6,27,500,37,13.9,1019.5,0.5,0,SE,1.5
2016,10,23,21,43,93,3,60,900,8,11.4,1017.25,3.5,0,SW,1.8
2016,10,23,23,49,68,5,63,900,11,11.125,1017.5,2.7,0,SW,1.5
2016,10,25,6,92,133,2,47,1500,2,5.825,1010.75,5.2,0,NW,0.6
2016,10,25,10,102,144,3,71,1600,2,10.56666667,1012,7.9,0,NE,1.2
2016,10,25,20,140,168,6,76,1500,2,12.5,1011.5,9.5,0,W,1
2016,10,25,23,138,164,8,71,1800,2,10.9,1013.6,9.5,0,NE,0.9
2016,10,26,10,8,8,2,27,300,43,13.25,1021.25,-3,0,NE,2.5
2016,10,27,2,16,47,5,41,500,13,10.16666667,1025,1.8,0,SE,2.1
2016,10,28,22,15,29,2,45,400,17,6.5,1029.2,-0.9,0,NW,0.8
2016,10,28,23,21,26,2,59,500,2,5.7,1029.1,-1.7,0,NW,0.6
2016,10,30,7,74,139,3,49,1400,2,1.4,1019.5,-0.2,0,E,1.1
2016,10,30,21,3,6,2,11,200,53,7.8,1028.2,-11.6,0,N,4.8
2016,11,1,20,71,109,15,70,900,14,5.4,1026.9,-6.8,0,SW,1.3
2016,11,2,2,92,147,12,70,1200,2,-0.6,1025.2,-3,0,E,0.8
2016,11,2,12,118,156,15,102,1700,11,9.5,1021.8,-2.8,0,SW,1.9
2016,11,4,23,271,315,8,116,3800,4,6.6,1003.8,6,0,E,1.1
2016,11,5,13,222,255,7,69,3000,40,12.3,1011.1,5.7,0,SE,3.8
2016,11,7,0,106,172,11,76,1100,2,7.8,1021.6,0,0,S,0.8
2016,11,7,10,56,56,6,40,1000,15,10.5,1026,-0.9,0,NW,3.9
2016,11,7,20,6,21,2,45,500,18,8.3,1029.4,-7.5,0,N,2.2
2016,11,12,3,78,140,7,61,1900,2,1.6,1014.5,-1.3,0,NE,0.5
2016,11,13,5,57,68,8,54,1500,2,7.2,1015.1,3.1,0,E,1.4
2016,11,13,20,172,298,16,73,3700,4,8.4,1011,5.3,0,NE,0.6
2016,11,16,2,146,236,11,77,3300,6,1.7,1017.6,0.2,0,E,0.5
2016,11,16,21,143,237,13,114,3500,6,3.7,1018.9,1.7,0,NE,0.2
2016,11,17,11,75,115,41,56,2100,9,6.7,1021.1,-2.5,0,S,1.3
2016,11,17,16,97,149,26,64,2300,5,6.7,1017.6,-0.8,0,E,1.1
2016,11,17,23,158,309,30,72,3700,4,6.5,1015.9,0.2,0,E,1.1
2016,11,18,0,183,270,37,79,5000,7,6.5,1015.5,0.2,0,E,0.9
2016,11,18,10,183,334,29,79,4200,6,7.3,1011.5,2.8,0,NE,1.3
2016,11,19,21,127,135,6,60,2300,2,8.5,1019.1,5.9,0,SE,2.7
2016,11,21,22,12,23,2,15,400,56,-3.4,1033.8,-17.4,0,NW,4.7
2016,11,22,17,11,26,4,29,300,41,-1.1,1033.4,-17.3,0,NW,3
2016,11,23,14,29,42,11,32,500,43,3.3,1028.5,-17,0,W,2.1
2016,11,25,14,103,143,27,89,2000,10,5.6,1019.8,-8.7,0,E,1
2016,11,25,19,280,345,33,119,2900,4,2.4,1020,-4.1,0,SW,0.7
2016,11,26,1,345,390,28,107,3400,6,-0.1,1019.1,-2.8,0,SW,0
2016,11,26,6,359,441,16,122,5900,13,-1.8,1016.9,-4,0,NE,1.1
2016,11,26,16,174,374,22,97,1700,21,6.4,1014.6,-5.9,0,SW,0.7
2016,11,27,1,310,462,12,122,4500,7,-0.3,1016.7,-2.7,0,E,0.8
2016,11,27,23,28,31,11,81,900,2,0,1029.1,-12.7,0,SW,1.6
2016,11,28,12,42,64,21,75,1700,12,5.8,1028,-10.9,0,SW,1.1
2016,11,29,22,93,164,26,67,2400,4,3.4,1026.5,-1.6,0,E,1.7
2016,12,1,20,101,141,24,100,1600,12,2.7,1028.7,-9.6,0,SW,0.2
2016,12,1,23,132,159,22,104,1700,6,4.5,1028.6,-6.7,0,W,1.7
2016,12,2,2,150,171,63,93,2100,6,-0.4,1028.5,-8.4,0,NE,1
2016,12,2,21,225,266,35,123,2500,7,2,1022.6,-4.3,0,W,0.6
2016,12,3,1,219,262,39,124,5500,15,-1,1020.9,-5.2,0,E,0.4
2016,12,3,18,382,470,35,150,4300,7,3.4,1014.5,-1.6,0,E,0.9
2016,12,4,0,538,633,13,142,6700,10,1,1013.5,-0.2,0,NE,1.6
2016,12,5,4,78,78,16,58,1600,10,0.3,1018,-3.4,0,W,0.6
2016,12,5,22,25,34,9,85,1000,3,-0.2,1027.2,-14.9,0,SW,0.6
2016,12,5,23,37,37,9,85,1200,3,-2.7,1026.7,-13.6,0,E,0.3
2016,12,7,8,70,92,17,79,2700,4,-2.8,1021.6,-7.9,0,SE,0.5
2016,12,7,9,93,150,23,87,3300,6,1.9,1022.6,-7.2,0,E,1.1
2016,12,7,13,132,170,35,82,2300,18,7.6,1020.4,-5.2,0,SE,1.6
2016,12,7,22,149,178,26,101,2100,3,5.9,1016.7,-2.5,0,SW,2.7
2016,12,8,17,7,40,4,26,300,60,6.6,1015.1,-15.4,0,NW,3.7
2016,12,9,8,6,21,8,34,500,40,0,1024.7,-12.7,0,NE,2
2016,12,9,12,11,12,6,24,400,56,3.9,1024.8,-13,0,N,1.7
2016,12,9,14,11,11,4,21,300,64,4.1,1023.6,-14.7,0,SE,1.3
2016,12,12,2,258,283,58,111,3800,8,1.7,1018.2,-4.6,0,NE,1.2
2016,12,12,5,212,217,47,107,2700,6,1.4,1017.7,-4.7,0,NW,0.9
2016,12,12,13,224,224,39,80,2300,18,5.2,1019.2,-4.1,0,NE,1.8
2016,12,13,9,3,6,5,32,300,50,1.7,1027.7,-14.5,0,NE,2.8
2016,12,13,17,23,28,6,50,700,32,2.8,1026.7,-13.9,0,NE,1.1
2016,12,13,18,18,28,6,60,700,23,0.5,1027.2,-13.9,0,NE,1.1
2016,12,15,5,64,86,17,71,1900,3,-6.3,1026.2,-11.6,0,NE,1.2
2016,12,16,22,182,221,30,115,3300,7,-0.8,1018,-7.8,0,NE,1.5
2016,12,18,19,296,315,27,140,3700,5,0,1019.9,-5.8,0,SE,0
2016,12,19,4,340,352,22,122,6000,11,-3.5,1020.3,-5.8,0,NE,0
2016,12,20,9,267,267,5,101,6700,9,-2.8,1025.9,-3.3,0,E,1.4
2016,12,20,18,374,374,7,131,8100,8,-0.4,1024.7,-2.6,0,E,1.7
2016,12,22,4,43,43,11,42,900,40,4.5,1018.7,-9.3,0,NW,4.6
2016,12,23,5,14,24,7,30,500,35,-4,1025.5,-15,0,NE,1.4
2016,12,23,11,14,21,6,31,500,42,0.5,1028,-14.7,0,NE,2.5
2016,12,23,15,14,25,8,33,500,47,4.4,1025.3,-13.5,0,SE,1.1
2016,12,25,15,143,160,44,89,2500,4,1.4,1022.9,-5.3,0,E,0.8
2016,12,29,1,11,17,10,40,1000,31,-2.9,1033.2,-19.3,0,SW,1.5
2016,12,30,10,116,122,25,79,3100,7,-3.8,1027.5,-11.5,0,E,1.5
2016,12,31,11,143,143,25,82,2800,7,-0.2,1024.1,-10.7,0,NW,0.6
2016,12,31,18,406,465,20,175,4900,7,-1.3,1021.9,-6.5,0,S,0.6
2016,12,31,21,444,517,14,139,5200,8,-3,1022.1,-5.3,0,E,0.9
2017,1,2,0,381,479,8,124,6900,10,-4.8,1020.9,-5.9,0,E,1.4
2017,1,2,21,163,163,14,102,2800,24,-0.6,1020.8,-9.3,0,SW,0.2
2017,1,4,9,399,399,10,139,8500,10,-2.9,1022.5,-4.2,0,E,0.7
2017,1,4,22,372,372,9,127,8900,8,-1.5,1024.1,-2.5,0,E,2.4
2017,1,6,20,233,253,26,140,4900,4,1.5,1021.3,-2.8,0,NE,0.6
2017,1,7,20,138,138,13,72,300,2,1.8,1020.3,0.5,0,E,0.9
2017,1,8,19,17,17,7,36,500,42,5.4,1017.3,-11.3,0,NW,2.9
2017,1,9,18,49,62,6,49,800,32,1.275,1020,-10.3,0,SW,2.7
2017,1,10,10,10,10,4,28,500,40,0.066666667,1028,-17.8,0,NW,4.3
2017,1,10,12,5,6,2,12,300,57,2.2,1026.75,-19.4,0,NW,5.3
2017,1,10,21,86,118,15,89,1300,5,-0.525,1026,-12,0,SW,0.6
2017,1,10,22,84,119,28,90,1400,4,-1.425,1026,-11.8,0,SW,1.6
2017,1,11,15,7,5,12,63,1100,21,6.4,1019,-11.8,0,SW,1.5
2017,1,11,17,108,168,29,103,1800,12,5.625,1018.5,-12.5,0,SW,1.5
2017,1,12,2,17,18,10,38,500,28,-1,1019,-12.5,0,NE,1.6
2017,1,13,3,16,13,12,20,100,61,0.05,1018.5,-16.9,0,NE,4
2017,1,14,8,18,24,12,61,600,11,-5.6,1028.25,-22,0,NE,1.5
2017,1,14,9,3,29,14,66,700,21,-4.8,1029,-20.9,0,NE,2.9
2017,1,15,0,30,60,17,62,600,25,-3.5,1033,-8.3,0,SW,1.4
2017,1,16,2,109,119,15,72,1800,9,-3.275,1028,-8.1,0,NE,1.5
2017,1,17,4,117,125,25,73,2400,11,-1.7,1027,-5.7,0,SE,1.4
2017,1,18,11,20,20,7,45,700,37,-1.8,1031.75,-16.8,0,NE,2.9
2017,1,19,1,79,107,32,83,2100,3,-1.925,1025.5,-10.6,0,SE,1.5
2017,1,20,4,4,10,4,17,300,61,-6.7,1031.25,-22.3,0,NW,3
2017,1,20,6,3,14,5,18,300,61,-7.075,1031.75,-22.5,0,NW,2
2017,1,21,5,97,118,57,80,2300,7,-9.1,1023,-17.6,0,NE,1.2
2017,1,21,9,6,18,6,22,400,58,-2.725,1026.5,-21.7,0,NW,3.8
2017,1,21,23,8,19,4,24,300,51,-4.975,1032,-23,0,NW,1.2
2017,1,22,1,13,28,14,53,800,24,-7.275,1031.5,-21.7,0,NE,2
2017,1,22,12,12,12,8,26,600,51,-3.525,1032.75,-21.1,0,NW,1.9
2017,1,22,14,20,25,8,39,700,45,-0.66,1030.4,-20,0,SE,1.2
2017,1,22,19,73,99,20,80,1200,13,-1.6,1030,-19.1,0,SE,2.4
2017,1,22,20,58,81,24,84,1500,5,-2.82,1030.8,-19.3,0,NE,1.7
2017,1,22,22,56,65,32,80,1600,6,-5.325,1031.75,-18.2,0,NE,1.4
2017,1,23,6,18,25,17,58,900,10,-8.925,1032,-18.3,0,NE,1.3
2017,1,23,16,35,52,14,42,700,44,0.025,1029,-18.4,0,NE,0.8
2017,1,23,17,42,68,15,47,800,39,-0.325,1029,-18,0,E,1.3
2017,1,24,7,115,115,72,71,3800,5,-8.4,1033.666667,-13.3,0,NE,1.2
2017,1,24,22,123,128,40,78,2100,31,-0.9,1032,-12.8,0,SW,0.7
2017,1,25,2,182,192,50,86,3700,5,-4.65,1031,-11.7,0,NE,1.6
2017,1,25,23,268,268,36,96,4100,43,-4.825,1023.25,-8.7,0,NE,1
2017,1,26,8,292,292,50,86,4700,4,-2.925,1017,-6.7,0,NE,1.3
2017,1,26,16,8,110,3,10,200,71,9.166666667,1018.333333,-12.1,0,NE,4.6
2017,1,27,2,5,5,7,18,500,72,-1.85,1030,-15.5,0,NW,0.8
2017,1,27,12,47,55,18,19,700,66,1.6,1029,-15.4,0,SW,5.1
2017,1,27,18,70,104,19,25,700,69,1.433333333,1022.666667,-16.2,0,SW,2
2017,1,28,17,238,286,63,56,2700,20,1.7,1016,-7.9,0,NE,1.3
2017,1,29,1,287,326,63,72,4500,5,-2.825,1018.25,-5.4,0,NE,1.2
2017,1,29,6,12,67,3,6,200,69,0.3,1021.75,-20.4,0,NE,7.2
2017,1,31,13,75,75,29,46,1300,45,4.3,1022.7,-22.7,0,SW,1.2
2017,2,1,10,5,5,6,13,400,65,-0.8,1035.8,-23.6,0,NE,3.3
2017,2,2,1,152,200,53,84,1400,6,-5.2,1030.5,-17.3,0,NE,1.5
2017,2,2,2,162,190,40,86,1700,4,-6.7,1030.3,-17.2,0,E,1.2
2017,2,3,2,235,263,61,121,4300,9,-3.4,1021.7,-14.8,0,NE,1.4
2017,2,3,8,70,70,24,68,1900,6,-5.8,1021.7,-15.6,0,SE,0.7
2017,2,4,2,307,312,49,102,3700,6,-0.3,1016,-8.3,0,E,0.9
2017,2,5,9,11,11,9,25,400,52,4.1,1019.1,-15.8,0,NW,1.9
2017,2,5,14,3,6,4,11,200,88,8,1016.5,-18.8,0,NW,4.7
2017,2,5,18,11,13,4,16,300,80,7.7,1018.4,-18.2,0,N,2
2017,2,7,15,41,48,17,26,800,61,2.9,1025.5,-9.1,0,SE,1.6
2017,2,7,16,48,56,17,23,800,64,2.9,1025.2,-10.4,0,W,1.6
2017,2,7,20,104,125,18,72,1700,6,-0.5,1026,-6.9,0,NE,1.3
2017,2,8,8,10,26,8,21,500,56,-0.9,1027.7,-16.3,0,N,3
2017,2,9,12,8,11,3,8,300,76,-0.4,1024.4,-22.5,0,NW,5.8
2017,2,9,23,5,35,2,12,200,57,-1.9,1024.2,-19.8,0,NW,3.5
2017,2,10,14,3,52,2,10,100,71,3.8,1024.1,-22.2,0,NW,4.3
2017,2,10,21,7,20,5,19,300,60,1.7,1025,-23,0,N,1.5
2017,2,11,3,12,15,5,42,500,29,0.5,1025.6,-20.5,0,N,1.9
2017,2,11,23,322,413,100,103,2300,2,-1.9,1023.5,-14,0,N,0.8
2017,2,12,12,152,180,104,79,4700,75,6.5,1022.9,-12.7,0,N,1.1
2017,2,13,6,171,176,38,104,4600,2,-4.3,1026.1,-11.8,0,SE,0.6
2017,2,14,18,198,198,37,97,2400,12,1.5,1025.6,-4.6,0,E,1.2
2017,2,15,5,250,250,33,110,3000,2,-2.7,1020.9,-6.2,0,NE,0.1
2017,2,17,3,3,5,2,8,200,77,0.6,1027.9,-21.7,0,N,2.8
2017,2,18,17,74,97,21,30,700,76,8.6,1014.6,-13.1,0,S,2
2017,2,19,1,137,172,31,99,2000,2,2.4,1007.2,-7,0,NE,1.5
2017,2,24,11,24,24,16,34,800,53,8.4,1022.2,-11.6,0,NE,1.6
2017,2,24,23,10,27,12,62,600,22,4.5,1021.5,-12,0,W,0.5
2017,2,26,1,15,28,8,39,600,44,3,1020.7,-8.4,0,NE,0.6
2017,2,26,18,30,45,5,30,500,76,11.8,1018.7,-8.7,0,SW,3.2
2017,2,26,19,32,57,6,36,500,62,10.9,1019.2,-8.9,0,SW,2.7
2017,2,26,20,37,62,6,52,700,46,10.3,1019.4,-8.9,0,SW,1.9
2017,2,27,15,107,107,19,64,1300,66,15.7,1014.1,-7.2,0,SW,2.7
2017,2,27,16,71,71,12,42,800,82,15.9,1014,-9.9,0,SW,2.9
2017,2,28,7,15,15,10,36,500,43,8.4,1016.2,-12.1,0,NW,2.3
2017,2,28,9,11,11,9,42,600,42,10.7,1016.7,-11.4,0,N,2.3
2017,2,28,12,3,13,2,13,200,82,12.9,1015.4,-14.9,0,NW,3.3
